doc,authors,institution,language,status_article,pages,year,date,country,city,latitud,longitud
86380,Vinícius Sebba Patto,Universidade Federal de Goiás - UFG,en_US,Published,17,2018,2018-09-02 19:36:56,Brazil,Goiania,-16.680.882,-492.532.691
36851,Marcos Antonio Quináia,Universidade Estadual do Centro-Oeste - UNICENTRO,pt_BR,Published,20,2013,2013-01-18 17:43:27,Brazil,Guarapuava,-253.950.986,-514.622.016
54772,Richard A. Gonçalves,Universidade Estadual do Centro-Oeste - UNICENTRO,pt_BR,Published,22,2015,2015-04-15 16:28:05,Brazil,Guarapuava,-253.950.986,-514.622.016
54772,Carolina P. Almeida,Universidade Estadual do Centro-Oeste - UNICENTRO,pt_BR,Published,22,2015,2015-04-15 16:28:05,Brazil,Guarapuava,-253.950.986,-514.622.016
54772,Paulo R. Urio,Universidade Estadual do Centro-Oeste - UNICENTRO,pt_BR,Published,22,2015,2015-04-15 16:28:05,Brazil,Guarapuava,-253.950.986,-514.622.016
54772,Sandra M. Venske,Universidade Estadual do Centro-Oeste - UNICENTRO,pt_BR,Published,22,2015,2015-04-15 16:28:05,Brazil,Guarapuava,-253.950.986,-514.622.016
54772,Josiel N. Kuk,Universidade Estadual do Centro-Oeste - UNICENTRO,pt_BR,Published,22,2015,2015-04-15 16:28:05,Brazil,Guarapuava,-253.950.986,-514.622.016
54772,Gustavo H. Czaikoski,Universidade Estadual do Centro-Oeste - UNICENTRO,pt_BR,Published,22,2015,2015-04-15 16:28:05,Brazil,Guarapuava,-253.950.986,-514.622.016
5695,João Porto de Albuquerque,Universidade de Hamburgo,pt_BR,Published,16,2008,2008-08-31 15:24:27,Alemanha,Hamburgo,53.550.341,10.000.654
43468,Cesar Zeferino,Universidade do Vale do Itajaí - Univali,pt_BR,Published,21,2013,2013-11-06 17:49:20,Brazil,Itajai,-269.046.787,-486.552.979
43510,Michelle Silva Wangham,Universidade do Vale do Itajaí - Univali,pt_BR,Published,16,2013,2013-11-07 10:18:01,Brazil,Itajai,-269.046.787,-486.552.979
7029,Fabiane Fabiane Barreto Vavassori Benitti,Universidade do Vale do Itajaí - Univali,pt_BR,Published,15,2008,2008-12-03 14:12:16,Brazil,Itajai,-269.046.787,-486.552.979
43468,Douglas Melo,Universidade do Vale do Itajaí - Univali,pt_BR,Published,21,2013,2013-11-06 17:49:20,Brazil,Itajai,-269.046.787,-486.552.979
79885,Eros Comunello,Universidade do Vale do Itajaí - Univali,en_US,Published,15,2018,2018-01-23 15:58:36,Brazil,Itajai,-269.046.787,-486.552.979
43468,Michelle Wangham,Universidade do Vale do Itajaí - Univali,pt_BR,Published,21,2013,2013-11-06 17:49:20,Brazil,Itajai,-269.046.787,-486.552.979
43510,Sidnei Baron,Universidade do Vale do Itajaí - Univali,pt_BR,Published,16,2013,2013-11-07 10:18:01,Brazil,Itajai,-269.046.787,-486.552.979
43510,Cesar Albenes Zeferino,Universidade do Vale do Itajaí - Univali,pt_BR,Published,16,2013,2013-11-07 10:18:01,Brazil,Itajai,-269.046.787,-486.552.979
107128,Fábio Carlos Moreno,Universidade Estadual do Norte do Paraná - UENP,en_US,Published,13,2020,2020-08-31 21:23:11,Brazil,Jacarezinho,-231.590.428,-499.739.664
105893,Felipe Nedopetalski,Universidade Federal de Jatai - UFJ,en_US,Published,10,2020,2020-07-29 16:45:27,Brazil,Jatai,-178.783.829,-517.204.241
105893,Joslaine Cristina Jeske de Freitas,Universidade Federal de Jatai - UFJ,en_US,Published,10,2020,2020-07-29 16:45:27,Brazil,Jatai,-178.783.829,-517.204.241
17679,Liliane dos Santos Machado,Universidade Federal da Paraíba - UFPB,pt_BR,Published,17,2010,2010-12-09 15:43:41,Brazil,Joao Pessoa,-71.215.981,-34.882.028
60989,Liliane Santos Machado,Universidade Federal da Paraíba - UFPB,pt_BR,Published,18,2015,2015-12-17 18:46:46,Brazil,Joao Pessoa,-71.215.981,-34.882.028
60989,Ives Fernando Martins Santos de Moura,Universidade Federal da Paraíba - UFPB,pt_BR,Published,18,2015,2015-12-17 18:46:46,Brazil,Joao Pessoa,-71.215.981,-34.882.028
17679,Alana Marques Morais,Universidade Federal da Paraíba - UFPB,pt_BR,Published,17,2010,2010-12-09 15:43:41,Brazil,Joao Pessoa,-71.215.981,-34.882.028
60989,Ronei Marcos Moraes,Universidade Federal da Paraíba - UFPB,pt_BR,Published,18,2015,2015-12-17 18:46:46,Brazil,Joao Pessoa,-71.215.981,-34.882.028
125396,Carlo Kleber da Silva		 Rodrigues,Universidade Federal da Paraíba - UFPB,en_US,Published,9,2022,2022-06-22 08:31:05,Brazil,Joao Pessoa,-71.215.981,-34.882.028
17679,Ana Maria Gondim Valença,Universidade Federal da Paraíba - UFPB,pt_BR,Published,17,2010,2010-12-09 15:43:41,Brazil,Joao Pessoa,-71.215.981,-34.882.028
96181,Paulo Renato Alves Firmino,Universidade Federal do Cariri – UFCA,en_US,Published,8,2019,2019-09-03 13:28:33,Brazil,Juazeiro do Norte,-72.153.453,-393.153.336
79334,Pedro Fernandes Freitas,Universidade Federal de Juiz de Fora - UFJF,pt_BR,Published,7,2018,2018-01-02 22:58:40,Brazil,Juiz de Fora,-217.609.533,-433.501.129
79333,Wagner Arbex,Universidade Federal de Juiz de Fora - UFJF,en_US,Published,7,2018,2018-01-02 19:23:50,Brazil,Juiz de Fora,-217.609.533,-433.501.129
79334,Vinícius Junqueira Schettino,Universidade Federal de Juiz de Fora - UFJF,pt_BR,Published,7,2018,2018-01-02 22:58:40,Brazil,Juiz de Fora,-217.609.533,-433.501.129
79334,Arthur Lorenzi Almeida,Universidade Federal de Juiz de Fora - UFJF,pt_BR,Published,7,2018,2018-01-02 22:58:40,Brazil,Juiz de Fora,-217.609.533,-433.501.129
80702,Tales Lima Fonseca,Universidade Federal de Juiz de Fora - UFJF,en_US,Published,13,2018,2018-03-01 13:12:00,Brazil,Juiz de Fora,-217.609.533,-433.501.129
86478,Rodrigo Luis de Souza da Silva,Universidade Federal de Juiz de Fora - UFJF,en_US,Published,9,2018,2018-09-06 15:17:29,Brazil,Juiz de Fora,-217.609.533,-433.501.129
79334,Thiago Jesus Rodrigues Barbosa,Universidade Federal de Juiz de Fora - UFJF,pt_BR,Published,7,2018,2018-01-02 22:58:40,Brazil,Juiz de Fora,-217.609.533,-433.501.129
79334,Pedro Gabriel Silva Guimarães,Universidade Federal de Juiz de Fora - UFJF,pt_BR,Published,7,2018,2018-01-02 22:58:40,Brazil,Juiz de Fora,-217.609.533,-433.501.129
79333,Carlos Cristiano Hasenclever Borges,Universidade Federal de Juiz de Fora - UFJF,en_US,Published,7,2018,2018-01-02 19:23:50,Brazil,Juiz de Fora,-217.609.533,-433.501.129
79333,Bruno Zonovelli Silva,Universidade Federal de Juiz de Fora - UFJF,en_US,Published,7,2018,2018-01-02 19:23:50,Brazil,Juiz de Fora,-217.609.533,-433.501.129
9009,Jairo Francisco Souza,Universidade Federal de Juiz de Fora - UFJF,pt_BR,Published,20,2009,2009-06-17 21:28:30,Brazil,Juiz de Fora,-217.609.533,-433.501.129
77994,Rodrigo Luis de Souza da Silva,Universidade Federal de Juiz de Fora - UFJF,en_US,Published,14,2017,2017-11-13 18:39:17,Brazil,Juiz de Fora,-217.609.533,-433.501.129
80702,Grasiele Regina Duarte,Universidade Federal de Juiz de Fora - UFJF,en_US,Published,13,2018,2018-03-01 13:12:00,Brazil,Juiz de Fora,-217.609.533,-433.501.129
126016,Alex Vieira,Universidade Federal de Juiz de Fora - UFJF,en_US,Published,8,2022,2022-07-20 22:19:37,Brazil,Juiz de Fora,-217.609.533,-433.501.129
80702,Leonardo Goliatt da Fonseca,Universidade Federal de Juiz de Fora - UFJF,en_US,Published,13,2018,2018-03-01 13:12:00,Brazil,Juiz de Fora,-217.609.533,-433.501.129
126016,Heder Bernardino,Universidade Federal de Juiz de Fora - UFJF,en_US,Published,8,2022,2022-07-20 22:19:37,Brazil,Juiz de Fora,-217.609.533,-433.501.129
79333,Igor Magalhães Ribeiro,Universidade Federal de Juiz de Fora - UFJF,en_US,Published,7,2018,2018-01-02 19:23:50,Brazil,Juiz de Fora,-217.609.533,-433.501.129
126016,Lucas de Souza,Universidade Federal de Juiz de Fora - UFJF,en_US,Published,8,2022,2022-07-20 22:19:37,Brazil,Juiz de Fora,-217.609.533,-433.501.129
77994,Rian Dutra da Cunha,Universidade Federal de Juiz de Fora - UFJF,en_US,Published,14,2017,2017-11-13 18:39:17,Brazil,Juiz de Fora,-217.609.533,-433.501.129
80702,Camila Martins Saporetti,Universidade Federal de Juiz de Fora - UFJF,en_US,Published,13,2018,2018-03-01 13:12:00,Brazil,Juiz de Fora,-217.609.533,-433.501.129
86478,Rian Dutra Cunha,Universidade Federal de Juiz de Fora - UFJF,en_US,Published,9,2018,2018-09-06 15:17:29,Brazil,Juiz de Fora,-217.609.533,-433.501.129
126016,Jairo de Souza,Universidade Federal de Juiz de Fora - UFJF,en_US,Published,8,2022,2022-07-20 22:19:37,Brazil,Juiz de Fora,-217.609.533,-433.501.129
8046,Wilian Soares Lacerda,Universidade Federal de Lavras - UFLA,pt_BR,Published,12,2009,2009-03-20 08:58:10,Brazil,Lavras,-212.425.512,-449.991.978
8046,Leandro Ferreira,Universidade Federal de Lavras - UFLA,pt_BR,Published,12,2009,2009-03-20 08:58:10,Brazil,Lavras,-212.425.512,-449.991.978
59104,Paula Christina Figueira Cardoso,Universidade Federal de Lavras - UFLA,en_US,Published,28,2015,2015-10-04 22:29:39,Brazil,Lavras,-212.425.512,-449.991.978
8046,Tadayuki Yanagi Junior,Universidade Federal de Lavras - UFLA,pt_BR,Published,12,2009,2009-03-20 08:58:10,Brazil,Lavras,-212.425.512,-449.991.978
8046,Alison Zille Lopes,Universidade Federal de Lavras - UFLA,pt_BR,Published,12,2009,2009-03-20 08:58:10,Brazil,Lavras,-212.425.512,-449.991.978
126309,Cinthyan Barbosa,niversidade Estadual de Londrina - UEL,en_US,Published,17,2022,2022-07-31 15:02:02,Brazil,Londrina,-233.112.878,-511.595.023
12923,Taufik Abrão,Universidade Estadual de Londrina - UEL,pt_BR,Published,28,2010,2010-04-20 19:50:56,Brazil,Londrina,-233.112.878,-511.595.023
12923,Lucas Dias Hiera Sampaio,Universidade Estadual de Londrina - UEL,pt_BR,Published,28,2010,2010-04-20 19:50:56,Brazil,Londrina,-233.112.878,-511.595.023
107128,Cinthyan Sachs C. de Barbosa,Universidade Estadual de Londrina - UEL,en_US,Published,13,2020,2020-08-31 21:23:11,Brazil,Londrina,-233.112.878,-511.595.023
12923,Moanir Stábile Filho,Universidade Estadual de Londrina - UEL,pt_BR,Published,28,2010,2010-04-20 19:50:56,Brazil,Londrina,-233.112.878,-511.595.023
107149,Carolinne Roque e Faria,Universidade Estadual de Londrina - UEL,en_US,Published,13,2020,2020-09-01 01:42:52,Brazil,Londrina,-233.112.878,-511.595.023
126309,Arthur Alexandre Artoni,niversidade Estadual de Londrina - UEL,en_US,Published,17,2022,2022-07-31 15:02:02,Brazil,Londrina,-233.112.878,-511.595.023
107149,Cinthyan S. C. Barbosa,Universidade Estadual de Londrina - UEL,en_US,Published,13,2020,2020-09-01 01:42:52,Brazil,Londrina,-233.112.878,-511.595.023
37870,Arlei Silva,Universidade da Califórnia - UCLA,pt_BR,Published,25,2013,2013-03-16 23:41:52,Brazil,Los Angeles,340.536.909,-118.242.766
94016,Bruno Costa e Silva Nogueira,Universidade Federal de Alagoas - UFAL,en_US,Published,8,2019,2019-06-26 11:03:17,Brazil,Maceio,-96.476.843,-357.339.264
119196,Júlio Rodrigues de Mendonça Neto,Instituto Federal de Alagoas - IFAL,en_US,Published,20,2021,2021-10-09 02:41:58,Brazil,Maceio,-96.476.843,-357.339.264
25948,Ig Ibert Bittencourt,Universidade Federal de Alagoas - UFAL,pt_BR,Published,17,2012,2012-02-14 14:31:54,Brazil,Maceio,-96.476.843,-357.339.264
94016,Almir Pereira Guimarães,Universidade Federal de Alagoas - UFAL,en_US,Published,8,2019,2019-06-26 11:03:17,Brazil,Maceio,-96.476.843,-357.339.264
79158,Matheus D'Eça Torquato,Instituto Federal de Alagoas - IFAL,pt_BR,Published,11,2017,2017-12-24 01:02:53,Brazil,Maceio,-96.476.843,-357.339.264
94016,Dênis da Silva Rodrigues,Universidade Federal de Alagoas - UFAL,en_US,Published,8,2019,2019-06-26 11:03:17,Brazil,Maceio,-96.476.843,-357.339.264
107021,Rafael Giusti,Universidade Federal do Amazonas - UFAM,en_US,Published,9,2020,2020-08-30 18:25:21,Brazil,Manaus,-31.316.333,-599.825.041
107021,Marco Antônio Pinheiro de Cristo,Universidade Federal do Amazonas - UFAM,en_US,Published,9,2020,2020-08-30 18:25:21,Brazil,Manaus,-31.316.333,-599.825.041
107021,Carlos Vicente Soares Araujo,Universidade Federal do Amazonas - UFAM,en_US,Published,9,2020,2020-08-30 18:25:21,Brazil,Manaus,-31.316.333,-599.825.041
36801,Tiago Cariolano de Souza Xavier,Universidade Estadual de Maringá - UEM,pt_BR,Published,17,2013,2013-01-15 15:44:29,Brazil,Maringa,-23.425.269,-519.382.078
55723,Vanderson Martins Rosario,Universidade Estadual de Maringá - UEM,pt_BR,Published,21,2015,2015-05-17 19:35:44,Brazil,Maringa,-23.425.269,-519.382.078
59614,Anderson Faustino da Silva,Universidade Estadual de Maringá - UEM,pt_BR,Published,20,2015,2015-10-27 23:58:53,Brazil,Maringa,-23.425.269,-519.382.078
25720,Thelma Elita Colanzi,Universidade Estadual de Maringá - UEM,pt_BR,Published,26,2012,2012-02-02 11:00:14,Brazil,Maringa,-23.425.269,-519.382.078
36756,Anderson Faustino da Silva,Universidade Estadual de Maringá - UEM,pt_BR,Published,32,2013,2013-01-10 18:02:11,Brazil,Maringa,-23.425.269,-519.382.078
25803,George Souza Oliveira,Universidade Estadual de Maringá - UEM,pt_BR,Published,39,2012,2012-02-06 20:48:59,Brazil,Maringa,-23.425.269,-519.382.078
26274,Anderson Faustino da Silva,Universidade Estadual de Maringá - UEM,pt_BR,Published,21,2012,2012-03-07 13:48:00,Brazil,Maringa,-23.425.269,-519.382.078
26274,Mauro Henrique Mulati,Universidade Estadual de Maringá - UEM,pt_BR,Published,21,2012,2012-03-07 13:48:00,Brazil,Maringa,-23.425.269,-519.382.078
61220,José do Nascimento Linhares,Universidade Estadual de Maringá - UEM,pt_BR,Published,15,2015,2015-12-29 14:07:46,Brazil,Maringa,-23.425.269,-519.382.078
55723,Anderson Faustino da Silva,Universidade Estadual de Maringá - UEM,pt_BR,Published,21,2015,2015-05-17 19:35:44,Brazil,Maringa,-23.425.269,-519.382.078
25803,Anderson Faustino da Silva,Universidade Estadual de Maringá - UEM,pt_BR,Published,39,2012,2012-02-06 20:48:59,Brazil,Maringa,-23.425.269,-519.382.078
36801,Ewerton Daniel de Lima,Universidade Estadual de Maringá - UEM,pt_BR,Published,17,2013,2013-01-15 15:44:29,Brazil,Maringa,-23.425.269,-519.382.078
36801,Anderson Faustino da Silva,Universidade Estadual de Maringá - UEM,pt_BR,Published,17,2013,2013-01-15 15:44:29,Brazil,Maringa,-23.425.269,-519.382.078
36756,George Souza Oliveira,Universidade Estadual de Maringá - UEM,pt_BR,Published,32,2013,2013-01-10 18:02:11,Brazil,Maringa,-23.425.269,-519.382.078
75255,Araken de Medeiros Santos,Universidade Federal Rural do Semi-Árido - UFERSA,pt_BR,Published,29,2017,2017-07-26 13:14:27,Brazil,Mossoro,-51.904.332,-373.443.872
79994,Henrique Jorge Amorim Holanda,Universidade do Estado do Rio Grande do Norte - UERN,pt_BR,Published,16,2018,2018-01-30 18:41:17,Brazil,Mossoro,-51.904.332,-373.443.872
75255,Wilamis Kleiton Nunes da Silva,Universidade Federal Rural do Semi-Árido - UFERSA,pt_BR,Published,29,2017,2017-07-26 13:14:27,Brazil,Mossoro,-51.904.332,-373.443.872
79994,Carla Katarina Marques,Universidade do Estado do Rio Grande do Norte - UERN,pt_BR,Published,16,2018,2018-01-30 18:41:17,Brazil,Mossoro,-51.904.332,-373.443.872
79994,Francisca Aparecida Prado Pinto,Universidade do Estado do Rio Grande do Norte - UERN,pt_BR,Published,16,2018,2018-01-30 18:41:17,Brazil,Mossoro,-51.904.332,-373.443.872
80478,Elizabeth Ferreira Gouvêa Goldbarg,Universidade Federal do Rio Grande do Norte - UFRN,pt_BR,Published,16,2018,2018-02-20 18:53:27,Brazil,Natal,-5.805.398,-352.080.905
80478,Hudson Geovane de Medeiros,Universidade Federal do Rio Grande do Norte - UFRN,pt_BR,Published,16,2018,2018-02-20 18:53:27,Brazil,Natal,-5.805.398,-352.080.905
76452,Elizabeth Ferreira Gouvêa Goldbarg,Universidade Federal do Rio Grande do Norte - UFRN,en_US,Published,18,2017,2017-09-13 12:01:53,Brazil,Natal,-5.805.398,-352.080.905
78391,Mário Andrade Vieira Melo Neto,Instituto Federal do Rio Grande do Norte - IFRN,pt_BR,Published,18,2017,2017-11-30 13:23:52,Brazil,Natal,-5.805.398,-352.080.905
93733,José Gomes Lopes Filho,Universidade Federal do Rio Grande do Norte - UFRN,en_US,Published,20,2019,2019-06-14 15:05:40,Brazil,Natal,-5.805.398,-352.080.905
76452,Emerson Bezerra de Carvalho,Universidade Federal do Rio Grande do Norte - UFRN,en_US,Published,18,2017,2017-09-13 12:01:53,Brazil,Natal,-5.805.398,-352.080.905
76452,Marco Cesar Goldbarg,Universidade Federal do Rio Grande do Norte - UFRN,en_US,Published,18,2017,2017-09-13 12:01:53,Brazil,Natal,-5.805.398,-352.080.905
8261,Selan Rodrigues dos Santos,Universidade Federal do Rio Grande do Norte - UFRN,pt_BR,Published,21,2009,2009-04-09 11:38:49,Brazil,Natal,-5.805.398,-352.080.905
94082,Ygor Alcântara de Medeiros,Universidade Federal do Rio Grande do Norte - UFRN,en_US,Published,16,2019,2019-06-28 15:53:43,Brazil,Natal,-5.805.398,-352.080.905
54043,Martin Musicante,Universidade Federal do Rio Grande do Norte - UFRN,pt_BR,Published,58,2015,2015-03-09 11:07:26,Brazil,Natal,-5.805.398,-352.080.905
54043,Simone de Oliveira Santos,Universidade Federal do Rio Grande do Norte - UFRN,pt_BR,Published,58,2015,2015-03-09 11:07:26,Brazil,Natal,-5.805.398,-352.080.905
78391,Gibeon Soares Aquino Junior,Universidade Federal do Rio Grande do Norte - UFRN,pt_BR,Published,18,2017,2017-11-30 13:23:52,Brazil,Natal,-5.805.398,-352.080.905
80478,Marco Cesar Goldbarg,Universidade Federal do Rio Grande do Norte - UFRN,pt_BR,Published,16,2018,2018-02-20 18:53:27,Brazil,Natal,-5.805.398,-352.080.905
6012,Bruno Rabello,Universidade Federal Fluminense - UFF,pt_BR,Published,43,2008,2008-09-24 10:35:17,Brazil,Niteroi,-228.884,-431.147
56384,Esteban Walter Gonzalez Clua,Universidade Federal Fluminense - UFF,en_US,Published,24,2015,2015-08-18 07:08:35,Brazil,Niteroi,-228.884,-431.147
6012,Edson Mattos,Universidade Federal Fluminense - UFF,pt_BR,Published,43,2008,2008-09-24 10:35:17,Brazil,Niteroi,-228.884,-431.147
65372,Matheus Manzoli Ferreira,Universidade Federal Fluminense - UFF,en_US,Published,15,2016,2016-06-11 18:08:14,Brazil,Niteroi,-228.884,-431.147
12362,Anselmo Antunes Montenegro,Universidade Federal Fluminense - UFF,pt_BR,Published,0,2010,2010-03-08 15:21:02,Brazil,Niteroi,-228.884,-431.147
5685,Celso Carneiro Ribeiro,Universidade Federal Fluminense - UFF,pt_BR,Published,13,2008,2008-08-29 11:43:20,Brazil,Niteroi,-228.884,-431.147
6012,Esteban Clua,Universidade Federal Fluminense - UFF,pt_BR,Published,43,2008,2008-09-24 10:35:17,Brazil,Niteroi,-228.884,-431.147
65372,Luis Antonio Brasil Kowada,Universidade Federal Fluminense - UFF,en_US,Published,15,2016,2016-06-11 18:08:14,Brazil,Niteroi,-228.884,-431.147
5746,Kim L. Boyer,Universidade de Ohio - OSU,pt_BR,Published,22,2008,2008-09-03 20:16:12,Estados Unidos,Ohio,402.253.569,-826.881.395
54043,Mirian Halfeld Ferrari Alves,Universidade de Orleans,pt_BR,Published,58,2015,2015-03-09 11:07:26,Brazil,Orleans,479.027.336,19.086.066
84814,Leandro Márcio Moreira,Universidade Federal de Ouro Preto - UFOP,en_US,Published,10,2018,2018-07-15 09:38:08,Brazil,Ouro Preto,-20.385.527,-435.035.214
80912,Rodrigo Geraldo Ribeiro,Universidade Federal de Ouro Preto - UFOP,en_US,Published,12,2018,2018-03-08 10:41:41,Brazil,Ouro Preto,-20.385.527,-435.035.214
25210,Cícero Augusto de S. Camargo,Universidade Federal de Pelotas - UFPel,pt_BR,Published,39,2012,2012-01-05 21:30:13,Brazil,Pelotas,-317.699.736,-523.410.161
25210,Luciana Foss,Universidade Federal de Pelotas - UFPel,pt_BR,Published,39,2012,2012-01-05 21:30:13,Brazil,Pelotas,-317.699.736,-523.410.161
64431,Yuri Weisshahn,Universidade Federal de Pelotas - UFPel,pt_PT,Published,28,2016,2016-04-29 21:26:43,Brazil,Pelotas,-317.699.736,-523.410.161
64413,Maurício Lima Pilla,Universidade Federal de Pelotas - UFPel,pt_BR,Published,16,2016,2016-04-29 13:07:37,Brazil,Pelotas,-317.699.736,-523.410.161
64431,Mônica Marques da Cunha,Universidade Federal de Pelotas - UFPel,pt_PT,Published,28,2016,2016-04-29 21:26:43,Brazil,Pelotas,-317.699.736,-523.410.161
25202,Simone André da Costa Cavalheiro,Universidade Federal de Pelotas - UFPel,pt_BR,Published,37,2012,2012-01-05 14:38:50,Brazil,Pelotas,-317.699.736,-523.410.161
94319,Míriam Born,Universidade Federal de Pelotas - UFPel,en_US,Published,14,2019,2019-07-07 16:20:27,Brazil,Pelotas,-317.699.736,-523.410.161
25210,Gerson Geraldo H. Cavalheiro,Universidade Federal de Pelotas - UFPel,pt_BR,Published,39,2012,2012-01-05 21:30:13,Brazil,Pelotas,-317.699.736,-523.410.161
98362,Adenauer C Yamin,Universidade Federal de Pelotas - UFPel,en_US,Published,15,2019,2019-11-20 12:38:49,Brazil,Pelotas,-317.699.736,-523.410.161
25202,Vinícius Steffens Pazzini,Universidade Federal de Pelotas - UFPel,pt_BR,Published,37,2012,2012-01-05 14:38:50,Brazil,Pelotas,-317.699.736,-523.410.161
64431,Adriana Bordini,Universidade Federal de Pelotas - UFPel,pt_PT,Published,28,2016,2016-04-29 21:26:43,Brazil,Pelotas,-317.699.736,-523.410.161
64431,Christiano Martino Otero Avila,Universidade Federal de Pelotas - UFPel,pt_PT,Published,28,2016,2016-04-29 21:26:43,Brazil,Pelotas,-317.699.736,-523.410.161
56177,Milena Marques,Universidade Federal de Pelotas - UFPel,en_US,Published,19,2015,2015-06-01 16:22:00,Brazil,Pelotas,-317.699.736,-523.410.161
94319,Marilton Aguiar,Universidade Federal de Pelotas - UFPel,en_US,Published,14,2019,2019-07-07 16:20:27,Brazil,Pelotas,-317.699.736,-523.410.161
98362,Guilherme Bayer Schneider,Universidade Federal de Pelotas - UFPel,en_US,Published,15,2019,2019-11-20 12:38:49,Brazil,Pelotas,-317.699.736,-523.410.161
64431,Marilton Sanchotene Aguiar,Universidade Federal de Pelotas - UFPel,pt_PT,Published,28,2016,2016-04-29 21:26:43,Brazil,Pelotas,-317.699.736,-523.410.161
64413,André Rauber Du Bois,Universidade Federal de Pelotas - UFPel,pt_BR,Published,16,2016,2016-04-29 13:07:37,Brazil,Pelotas,-317.699.736,-523.410.161
64431,Simone André da Costa Cavalheiro,Universidade Federal de Pelotas - UFPel,pt_PT,Published,28,2016,2016-04-29 21:26:43,Brazil,Pelotas,-317.699.736,-523.410.161
25202,Luciana Foss,Universidade Federal de Pelotas - UFPel,pt_BR,Published,37,2012,2012-01-05 14:38:50,Brazil,Pelotas,-317.699.736,-523.410.161
106794,Gerson Geraldo H. Cavalheiro,Universidade Federal de Pelotas - UFPel,en_US,Published,17,2020,2020-08-24 19:19:10,Brazil,Pelotas,-317.699.736,-523.410.161
62211,Cristian Cechinel,Universidade Federal de Pelotas - UFPel,pt_BR,Published,16,2016,2016-02-15 15:07:27,Brazil,Pelotas,-317.699.736,-523.410.161
56177,Lisane B. de Brisolara,Universidade Federal de Pelotas - UFPel,en_US,Published,19,2015,2015-06-01 16:22:00,Brazil,Pelotas,-317.699.736,-523.410.161
25202,Nícolas Nogueira Bisi,Universidade Federal de Pelotas - UFPel,pt_BR,Published,37,2012,2012-01-05 14:38:50,Brazil,Pelotas,-317.699.736,-523.410.161
25210,Simone André da Costa Cavalheiro,Universidade Federal de Pelotas - UFPel,pt_BR,Published,39,2012,2012-01-05 21:30:13,Brazil,Pelotas,-317.699.736,-523.410.161
64431,Luciana Foss,Universidade Federal de Pelotas - UFPel,pt_PT,Published,28,2016,2016-04-29 21:26:43,Brazil,Pelotas,-317.699.736,-523.410.161
64413,Rodrigo Medeiros Duarte,Universidade Federal de Pelotas - UFPel,pt_BR,Published,16,2016,2016-04-29 13:07:37,Brazil,Pelotas,-317.699.736,-523.410.161
64413,Renata Hax Sander Reiser,Universidade Federal de Pelotas - UFPel,pt_BR,Published,16,2016,2016-04-29 13:07:37,Brazil,Pelotas,-317.699.736,-523.410.161
80912,Andre Rauber Du Bois,Universidade Federal de Pelotas - UFPel,en_US,Published,12,2018,2018-03-08 10:41:41,Brazil,Pelotas,-317.699.736,-523.410.161
106794,Maicon Ança dos Santos,Universidade Federal de Pelotas - UFPel,en_US,Published,17,2020,2020-08-24 19:19:10,Brazil,Pelotas,-317.699.736,-523.410.161
98362,Renata Hax Sander Reiser,Universidade Federal de Pelotas - UFPel,en_US,Published,15,2019,2019-11-20 12:38:49,Brazil,Pelotas,-317.699.736,-523.410.161
62211,Ricardo Araujo Matsumura,Universidade Federal de Pelotas - UFPel,pt_BR,Published,16,2016,2016-02-15 15:07:27,Brazil,Pelotas,-317.699.736,-523.410.161
98362,Bruno Moura Paz de Moura,Universidade Federal de Pelotas - UFPel,en_US,Published,15,2019,2019-11-20 12:38:49,Brazil,Pelotas,-317.699.736,-523.410.161
80912,Samuel da Silva Feitosa,Universidade Federal de Pelotas - UFPel,en_US,Published,12,2018,2018-03-08 10:41:41,Brazil,Pelotas,-317.699.736,-523.410.161
62211,Douglas Detoni,Universidade Federal de Pelotas - UFPel,pt_BR,Published,16,2016,2016-02-15 15:07:27,Brazil,Pelotas,-317.699.736,-523.410.161
120399,Bruno Richard  Schulze,Laboratório Nacional de Computação Cientifica - LNCC,en_US,Published,10,2021,2021-11-29 15:37:34,Brazil,Petropolis,-225.075.743,-431.785.356
8261,Luciane Machado Fraga,Laboratório Nacional de Computação Cientifica - LNCC,pt_BR,Published,21,2009,2009-04-09 11:38:49,Brazil,Petropolis,-225.075.743,-431.785.356
8261,Silvano Maneck Malfatti,Laboratório Nacional de Computação Cientifica - LNCC,pt_BR,Published,21,2009,2009-04-09 11:38:49,Brazil,Petropolis,-225.075.743,-431.785.356
8261,Jauvane Cavalvante de Oliveira,Laboratório Nacional de Computação Cientifica - LNCC,pt_BR,Published,21,2009,2009-04-09 11:38:49,Brazil,Petropolis,-225.075.743,-431.785.356
6016,Gilson A. Giraldi,Laboratório Nacional de Computação Cientifica - LNCC,pt_BR,Published,32,2008,2008-09-24 11:04:29,Brazil,Petropolis,-225.075.743,-431.785.356
6998,Luiz Eduardo Galvão Martins,Universidade Metodista de Piracicaba - UNIMEP,pt_BR,Published,17,2008,2008-11-28 08:34:21,Brazil,Piracicaba,-227.398.075,-476.680.092.499.793
12943,Alaine Margarete Guimarães,Universidade Estadual de Ponta Grossa - UEPG,pt_BR,Published,14,2010,2010-04-22 18:42:57,Brazil,Ponta Grossa,-250.891.685,-501.601.812
